Gene,T-Value for Class MGL
HG3432-HT3618_at,0.420010973603
X76228_at,0.417886290235
M28212_at,0.416967631905
Y08613_at,0.412832567253
J04101_at,0.412253204545
Y00971_at,0.411941345238
S73591_at,0.411514502829
D25304_at,0.411083267467
X77307_at,0.40974710933
U07802_at,0.409619045837
X66364_at,0.408852848143
U89995_at,0.40526021183
X54816_at,0.404278966724
M16447_at,0.403397157617
X80915_rna1_at,0.403058116062
L15409_at,0.40245934112
M34181_at,0.401417422552
M96980_at,0.400965253972
HG3104-HT3280_at,0.400566947156
X94628_rna1_s_at,0.399331778018
U22376_cds2_s_at,0.399256736322
Y10376_at,0.397007665882
U40490_at,0.396828080059
D14662_at,0.395446521889
AB006782_at,0.395201000697
U22970_rna1_s_at,0.394418436562
U64573_s_at,0.393806816476
U38276_at,0.393398277899
X87871_s_at,0.391470490296
U79115_s_at,0.391176623477
U35637_s_at,0.390837513568
X85116_rna1_s_at,0.388618907409
Y10936_at,0.387315749191
X52541_at,0.384621309222
X13100_s_at,0.383776574159
L76224_at,0.383080692225
X90840_at,0.381640605476
X63717_at,0.38141970027
U90919_at,0.381257322241
Y10515_at,0.38122404658
D21163_at,0.380868272517
M62628_s_at,0.380861635994
D87460_at,0.380328347047
S72493_s_at,0.380327462554
D63476_at,0.37896051542
M16474_s_at,0.378385820477
Y08223_at,0.376596233081
U19261_at,0.375896266608
X79981_at,0.375223020864
L47345_at,0.374978693743
S83325_s_at,0.373104140715
Z23115_at,0.372379275578
X51757_at,0.372025084469
U84540_at,0.371782007172
M69043_at,0.369041629184
M29277_at,0.367779924316
M17316_at,0.36777983669
M24748_cds2_s_at,0.36623640076
L31584_at,0.364625585366
M64347_at,0.364013808839
U86759_s_at,0.363404858911
U56816_at,0.363116838828
D63876_at,0.361535262747
U67368_s_at,0.361342797785
U09117_at,0.357136012839
M37485_cds1_at,0.356921292347
X74819_at,0.354924924111
D87953_at,0.353719551674
U37359_at,0.353569191415
Y09267_at,0.353350467878
U70063_at,0.353173720353
S37730_s_at,0.351605816238
Z27113_at,0.350759454585
X51408_at,0.349678519469
Y09022_at,0.349634416644
Y08765_s_at,0.348998837404
D13631_s_at,0.345607941968
Y11215_at,0.344337818508
D25538_at,0.343985432604
L07590_at,0.343447457775
Y00339_s_at,0.341400901819
U13044_at,0.34124065388
U79252_at,0.340807670602
HG2810-HT2921_at,0.340360177219
M37238_s_at,0.33888558457
X14894_at,0.338761450042
U10690_f_at,0.33821391676
J05252_s_at,0.336062387552
Y13115_at,0.335633779603
U71300_at,0.335511444804
X90857_at,0.335152835785
X96753_at,0.334895781855
M34996_s_at,0.334818290217
J00073_at,0.334276560651
U38268_at,0.334191981303
M13207_at,0.33395148099
U52840_at,0.333720822222
M63138_at,0.333575518365
U17032_at,0.333568016708
L48728_cds1_at,0.329935879246
D13118_at,0.328942572029
D63940_s_at,0.328678071961
U58130_at,0.327947437816
M11025_s_at,0.325918721697
X77567_s_at,0.325719321468
Y00787_s_at,0.325634892434
U14187_at,0.323344792307
U24186_at,0.322385438695
U89336_cds4_at,0.322338481224
U52522_at,0.321985086499
X68277_at,0.321209794212
HG3576-HT3779_f_at,0.320865043897
D28235_s_at,0.320393184606
X56465_at,0.319513420764
K02100_at,0.319165516355
U13219_at,0.318781534297
D83597_at,0.318033790286
X96924_rna1_at,0.317508539079
X56654_at,0.314730725171
U27333_at,0.314512916591
HG2915-HT3059_f_at,0.313540582332
D00632_at,0.310351431849
U36221_at,0.309160280081
D21267_at,0.309002401568
X82200_at,0.308717075438
L41147_at,0.308541152844
X15376_at,0.306605149431
U86214_at,0.304981995131
D23673_at,0.301819653775
HG2441-HT2537_s_at,0.299362472429
HG1140-HT4817_s_at,0.299349922275
U19345_at,0.298690138876
X92720_at,0.297310484196
X80343_at,0.296827135539
X16504_s_at,0.293889375871
X55990_rna1_at,0.291600094394
M16801_at,0.290284582694
M19481_at,0.28975419271
U45974_at,0.289150062831
S74683_at,0.288324991348
L24470_at,0.28782138165
M59820_at,0.287347479548
D30758_at,0.287199358575
M63967_at,0.286604254607
X04011_at,0.286496228732
L09749_at,0.28529023302
X04145_at,0.284401565297
Z49269_at,0.284361738991
U30246_at,0.283026796668
U62437_at,0.282900972986
X15357_at,0.28286761332
U02310_at,0.281490639337
M58569_s_at,0.2779587054
U16307_at,0.277235991215
X55079_rna1_at,0.274778193696
U29343_at,0.270272208429
U52112_rna5_at,0.267922149023
X64810_at,0.267570018972
D12775_s_at,0.266693356737
U58766_at,0.26596175687
AF002700_at,0.263808980749
U36601_at,0.262393537131
HG3920-HT4521_s_at,0.262383644769
D13720_s_at,0.257316842845
U67963_at,0.255912591407
X64707_at,0.255371318048
U20647_at,0.254917603596
D63998_at,0.252886222385
AB000115_at,0.252733376746
J00117_f_at,0.25190461923
D32129_f_at,0.25069436931
X15331_s_at,0.248465352553
S81419_at,0.248132593348
D26598_at,0.248057395121
X15673_s_at,0.248035632999
U07695_at,0.247212981186
HG4069-HT4339_s_at,0.246022201143
D12686_at,0.245442333315
X16282_at,0.24524223564
X62744_at,0.245001753991
M55682_s_at,0.244414820229
M25079_s_at,0.243470671112
HG3527-HT3721_f_at,0.243447952233
HG2367-HT2463_s_at,0.241869892168
D50532_at,0.2414646547
U58516_at,0.240340903668
X59770_at,0.239642803288
D83777_at,0.239561451761
X75546_at,0.238768318277
U44103_at,0.237116901211
L42621_at,0.235980678943
L77567_s_at,0.233462010351
L11669_at,0.23196198787
V00533_rna1_f_at,0.227616428284
AF008445_at,0.227280547302
L25851_at,0.225976421085
D50370_at,0.224761884699
L36870_at,0.224588697529
U68019_at,0.223524053116
Z73497_at,0.223389658049
D29954_at,0.22236442277
D87074_at,0.222321616822
M61853_at,0.222194650438
U79255_at,0.221983258292
M16973_at,0.220980463902
U37219_at,0.220225329856
L13698_at,0.22021064492
M21119_s_at,0.220187004789
D87465_at,0.2181353263
U43328_at,0.216999296298
U59877_s_at,0.21430347719
M34041_at,0.213835598464
M38690_at,0.210533297211
X82895_at,0.210349670695
L43821_at,0.210203878529
Z80787_at,0.210059551548
X60592_at,0.209269033097
U08854_s_at,0.20770960154
M97796_s_at,0.204653221157
HG2139-HT2208_f_at,0.20444007798
U20285_at,0.204059048016
U02683_s_at,0.203347908075
Y07759_at,0.20316929183
X75535_at,0.201982132974
U50146_at,0.201122435508
X95191_at,0.199467767916
Z11737_at,0.198835667793
X83573_at,0.198183217212
M74558_at,0.197572246868
U67611_at,0.194579049923
X95808_s_at,0.193372002358
S95936_at,0.191825588617
U20758_rna1_at,0.190031360055
X51345_at,0.189366689788
U85767_at,0.188635313931
M12963_s_at,0.18731335283
AF005043_at,0.18667642663
L33404_at,0.186104396032
X06825_at,0.185609179815
X79439_at,0.185526845044
U66711_rna1_s_at,0.185202969894
M24349_s_at,0.185038091033
M21624_at,0.184590586124
Y09216_at,0.183564789885
M64099_at,0.183034945746
X59618_at,0.18220021115
U72649_at,0.18171635795
M98833_at,0.181309433001
M58525_s_at,0.180950221095
U56418_at,0.180546149157
D87457_at,0.180099955371
HG67-HT67_f_at,0.180028490318
M69197_xpt2_s_at,0.178883374284
U02570_at,0.177963242656
X95152_rna1_at,0.177261117482
M33336_at,0.176931311389
X16396_at,0.175654303112
X05608_at,0.173664001983
L49054_at,0.173586097144
D29992_at,0.172424536013
U79291_at,0.171152046612
M64358_at,0.168962132467
L31801_at,0.167198192364
AB000460_at,0.166392326681
HG3494-HT3688_at,0.164850251734
M32578_at,0.164024989253
U17077_at,0.163830241902
M13143_at,0.163051008393
U84487_at,0.162502236272
U75276_s_at,0.161508952585
L34155_at,0.161264860924
X76534_at,0.1611369616
M81637_at,0.160789845773
X69550_at,0.16004508226
M30625_s_at,0.159421675324
D64158_at,0.158379451881
X68985_s_at,0.158315274713
M73720_at,0.156243340084
U38904_at,0.155026138212
U63455_at,0.154780566122
U57450_at,0.15460577103
U19906_at,0.152923569647
U38864_at,0.152317649458
U57623_s_at,0.151436421521
U51205_at,0.150017512504
Z95624_at,0.149973084188
M94633_at,0.149653807094
U22897_at,0.146154930866
U84551_cds2_at,0.145593521024
J03069_rna1_at,0.145321747511
X75756_at,0.144311080359
U24105_at,0.143011032897
X97267_rna1_s_at,0.142562437409
Z11793_at,0.141235188249
J04162_at,0.140791674745
U41518_at,0.139173582964
AD001527_cds1_at,0.138656653344
X97674_at,0.138345366759
M30818_at,0.138318380789
L02840_at,0.138317304574
M26576_cds2_at,0.137649528901
X83705_s_at,0.137467934978
X12492_at,0.137286711921
M67439_at,0.137238316724
D49354_s_at,0.136482942386
X98263_at,0.136111679162
U43672_at,0.135060112311
L03785_at,0.135040126749
U77968_at,0.133364452128
D90086_at,0.130618198341
X04688_at,0.129820013994
U27516_s_at,0.129516137433
D86962_at,0.128689569584
M29204_at,0.128670092363
X96381_rna1_at,0.126746328807
X74795_at,0.125446895337
X73113_at,0.124603756729
J04617_s_at,0.121556187529
X84213_s_at,0.119950737501
U50361_s_at,0.117414627304
U48437_at,0.116035648939
U82467_at,0.115890100957
D10522_at,0.115815169003
D80006_at,0.114758570257
D89377_s_at,0.112935535855
M28215_at,0.112600257936
U07223_at,0.11124186332
M55267_at,0.110998688357
Z35227_at,0.110217460582
X63131_s_at,0.109834248865
U16129_at,0.109671622993
U67674_at,0.108621652577
X13810_s_at,0.107572182437
U72066_at,0.106587895994
Y00062_at,0.106040359684
M60752_at,0.104690069268
Z12173_at,0.104502955266
HG721-HT4828_s_at,0.104455943242
D83542_at,0.101654984351
U02632_at,0.100749054391
M24400_at,0.100727613085
J02986_cds1_at,0.100453357244
X90908_at,0.0999305859318
U11732_at,0.0974844117033
Z34918_at,0.096525466578
M31169_s_at,0.0952715930237
J04970_at,0.0952333904943
U70981_at,0.0950425071012
L02320_at,0.0948897953129
D84424_at,0.0947393846319
Z35402_rna1_s_at,0.0916124314183
X69636_at,0.0900426749491
U43885_at,0.089974875242
Z83741_at,0.0893393664295
U60666_at,0.0891458079519
M21574_at,0.0890787157835
D45399_at,0.08756908146
HG2662-HT2758_at,0.0873557409722
L22342_at,0.0868370341024
M21934_at,0.0868175986401
D21261_at,0.0865382735646
M98447_rna1_at,0.0848732096153
U72508_at,0.0828371281873
M88282_at,0.0826002249931
X52221_at,0.0824291118983
U49742_at,0.0803514078846
D26069_at,0.0801427093334
HG2028-HT2082_at,0.077786788926
D17793_at,0.077186683333
U43374_at,0.0771526344038
L35854_at,0.07580933316
U53225_at,0.0756514612062
U54778_at,0.0749421373855
U52700_at,0.074295748867
U06155_s_at,0.0728953486056
M32402_at,0.0724106970199
X79200_at,0.0711539125297
U72882_s_at,0.0707464600368
L29008_at,0.0707426707016
U40370_at,0.0699239215141
J03077_s_at,0.0697563275712
D29963_at,0.0693442894281
X97630_at,0.0654356232422
M11717_rna1_at,0.0629409166865
J05459_at,0.06247360071
D42045_at,0.0624373693053
M25629_at,0.0623613893925
L20298_at,0.0612858120872
D14874_at,0.0600498163235
Z34897_at,0.0592008184668
U03399_at,0.0589140605699
X90824_s_at,0.0578083458973
AF005037_at,0.056858307786
X93017_at,0.0532557782171
U07358_at,0.0531675687229
D50928_at,0.0530268193332
U79256_at,0.0524058943839
U79297_at,0.052195649617
M64676_at,0.0520401589146
U86529_at,0.0507258500082
M14328_s_at,0.0493747553503
U47105_at,0.0486516371672
X14813_at,0.047968251857
Z84721_cds2_at,0.0475215249118
M13929_s_at,0.0474521717474
U11292_at,0.0466077521656
K01900_at,0.0462380220175
Y11180_at,0.0461361391471
M37190_at,0.0445040659935
Y00978_at,0.0444562095935
U52153_at,0.0444410143279
X52730_rna1_at,0.0435098808274
S78085_at,0.0417726317622
X16866_at,0.0413262524811
M37075_at,0.0402065743039
HG3638-HT3849_s_at,0.0396895034036
Z46261_at,0.0369982629474
U83115_at,0.0369847997209
X06956_at,0.0369598983246
D79995_at,0.0368965778752
U62961_at,0.0336122998942
X05839_rna1_s_at,0.0324508716861
M29335_at,0.0316119959695
HG3523-HT4899_s_at,0.0303653981016
S76978_s_at,0.0298524918192
M24899_at,0.0281581504642
U79294_at,0.0266495819577
D42047_at,0.0251651739659
Z48512_at,0.0250143163796
D87470_at,0.0236228803828
X75861_at,0.0231401998933
X01388_at,0.0226902043117
U97502_rna1_at,0.0212529865765
U80040_at,0.0202506475094
M16364_s_at,0.0197783159586
S79873_s_at,0.0188339158017
M35878_at,0.0185586561907
Y10871_at,0.017461597859
L38486_at,0.013107319026
M76180_at,0.0130043219934
S69790_at,0.0119462870785
Z70723_at,0.0113133464777
HG1783-HT1803_s_at,0.0106012663025
HG688-HT688_f_at,0.0093973261128
U01877_at,0.00931803179016
HG3187-HT3366_s_at,0.00858928901185
U48861_at,0.00767371112953
HG1428-HT1428_s_at,0.00528749128188
M73548_at,0.00440357217761
X63741_s_at,0.00161520036642
