Gene,T-Value for Class JPA
S81243_s_at,0.571078586317
Z84721_cds1_at,0.570902706804
D83646_at,0.568721191862
D79206_s_at,0.568310895107
S83364_at,0.568085945611
X67594_at,0.565266027304
M33882_at,0.563935430653
M29550_at,0.562422206913
L10333_s_at,0.562370095392
HG3928-HT4198_at,0.559496297317
L76687_at,0.559460328167
M94172_s_at,0.559279231028
M91669_s_at,0.558745335644
U61263_at,0.556362404111
U17163_at,0.553944351716
X77567_s_at,0.552618302301
U86602_at,0.551006636931
S76638_at,0.546295948963
U31556_at,0.544300326401
U79272_at,0.542527652321
U80073_at,0.539225405215
L32832_s_at,0.539000585185
U10099_s_at,0.538383399026
S80267_s_at,0.537765137845
U12707_s_at,0.537635193687
U35139_at,0.537310065089
S59184_at,0.536525453591
L38941_at,0.535245687909
HG2686-HT2782_at,0.533509140688
U94836_at,0.532781205901
X66533_at,0.532376835191
L09229_s_at,0.531485768673
M37712_at,0.53054433724
L78833_cds2_at,0.530259736369
M28170_at,0.529158622916
X99687_at,0.528910046578
U80184_rna1_at,0.524544548981
X51757_at,0.521964266551
M60746_at,0.521420465888
U09414_at,0.520263249511
M73489_at,0.51979771345
Z22970_at,0.518061792882
M10277_s_at,0.517156245945
X98172_at,0.516936981503
U67784_at,0.514094473483
M58459_at,0.513394131645
D83779_at,0.513231750958
U14972_at,0.513169990241
U12595_at,0.512414269225
X83127_at,0.511684951201
X13255_at,0.50941256841
Z86000_at,0.508598101984
U57342_at,0.508506054174
U21551_at,0.504501748183
U09587_at,0.503398174958
U17969_at,0.50055217721
M19267_s_at,0.498689238386
J02645_at,0.497778062581
M93143_at,0.496483004342
L10378_at,0.493996074507
HG1595-HT4788_s_at,0.491864206412
HG1153-HT1153_at,0.491035300342
Y09943_s_at,0.486277213791
HG2028-HT2082_at,0.484707056318
U52522_at,0.48457961261
X71973_at,0.484150134962
Z34918_at,0.483840922756
S68616_at,0.4832962968
S78825_at,0.482913511357
HG4724-HT5166_at,0.480820578421
U14747_at,0.480655234614
U64573_s_at,0.48023898665
L27841_at,0.477330787541
U73682_at,0.475542507907
U11717_s_at,0.474479864105
X56494_at,0.470113495921
X78710_at,0.467580782501
D00860_at,0.466821980022
U29171_at,0.46569235859
L20815_at,0.464737880916
U92014_at,0.464173107413
J00277_at,0.462830296677
M17733_at,0.461950471906
L39059_at,0.459754172936
J03600_at,0.457393700779
X80822_at,0.456923964675
M59499_at,0.455828360668
M34516_r_at,0.455386532975
M93651_at,0.454227367101
U30313_at,0.453653001859
M60556_rna2_at,0.453114535173
X95404_at,0.449784245898
X05130_s_at,0.4497731713
L13278_at,0.447743508437
X68090_s_at,0.445985686955
X74104_at,0.445144502261
AC002045_xpt2_s_at,0.439947532613
D25216_at,0.439947262354
S78771_s_at,0.439632803228
D42040_s_at,0.439584884309
M60299_at,0.439365310073
D83032_at,0.439124634215
M13934_cds2_at,0.438953221522
Y00477_at,0.435704836858
AF001548_rna1_at,0.43558731022
M19722_at,0.435326269995
HG2075-HT2137_s_at,0.433437649837
X52889_at,0.432178813329
U50939_at,0.431328342738
U37248_at,0.429625844192
J03507_at,0.429592005871
D26535_s_at,0.429373447329
U43030_at,0.428485274751
M58285_at,0.426537035165
X71125_at,0.425200272454
U35637_s_at,0.424557183995
U78678_at,0.421750872796
U17195_at,0.421118704534
M23533_at,0.420961939394
U85658_at,0.420078445456
M84526_at,0.419999676902
U15173_at,0.416258786818
X99897_s_at,0.415023217476
HG384-HT384_at,0.414384235494
X64594_at,0.407583246059
S50223_at,0.406034771329
X57959_at,0.406023526066
X95325_s_at,0.404963001667
X61079_at,0.404841832191
J02783_at,0.404567591399
Z35402_rna1_s_at,0.40323207865
Z74792_s_at,0.40293140462
U54804_at,0.401665714466
M31776_s_at,0.398503242384
HG3432-HT3618_at,0.397919427644
U35735_at,0.397303662847
M85169_at,0.395292171317
D29641_at,0.391373682717
U18291_at,0.390335120494
M99439_at,0.38938686793
D78611_at,0.389191374787
U73824_at,0.38768376661
U25789_at,0.387487906692
M19507_at,0.387247786775
J03798_at,0.384658540543
M18737_rna1_at,0.384476368267
Y00787_s_at,0.384399887053
M15465_s_at,0.383072429604
L04733_at,0.382791622085
X69141_at,0.38240340155
U79252_at,0.382289996241
S85655_at,0.38141938158
U50078_at,0.378226646989
U18548_at,0.375488356489
U00947_s_at,0.373617513218
AB002380_at,0.37157449846
D63813_at,0.370757654472
X64707_at,0.370015837766
X94232_at,0.367185759582
U93091_at,0.3669679935
X00090_f_at,0.3615376616
D63879_at,0.360850510441
U58675_cds1_at,0.360021198944
U79273_at,0.359793652759
U75308_at,0.357642612727
U86759_s_at,0.357428945892
HG2530-HT2626_at,0.355740546856
M21305_at,0.354523967614
U52155_at,0.354094448443
S81578_at,0.354090946251
Z70220_at,0.35301188091
J03909_at,0.347991950286
L47738_at,0.347184985807
U60276_at,0.34592950841
M59371_at,0.345524571106
X75091_s_at,0.345159521678
HG3548-HT3749_at,0.344815920754
L11353_at,0.344092248151
X72964_at,0.343664041141
L42374_s_at,0.341449981572
HG3344-HT3521_at,0.340711559269
M30257_s_at,0.339225789121
L16862_at,0.337790835879
U08021_at,0.336986105781
D14710_at,0.336854285232
U46025_at,0.335959655895
M29277_at,0.335031983528
D26598_at,0.33208679306
U31929_s_at,0.331629511484
U86782_at,0.330069552257
M68941_at,0.329038842089
U31628_at,0.324651913774
HG2855-HT2995_at,0.323154720206
U00957_at,0.322881789767
Z21488_at,0.321437636386
D13641_at,0.316662849048
L02648_at,0.316218998553
U10550_at,0.316068449859
D89859_at,0.312720354352
D90209_at,0.310908073998
X81889_at,0.309068557044
J04152_rna1_s_at,0.308878108728
M95740_at,0.308611392055
X65644_at,0.307725660274
L37127_at,0.305273545404
U72935_cds3_s_at,0.302302172279
M97388_at,0.297813669138
U90551_at,0.297457394561
U32680_at,0.297409075406
D50477_s_at,0.296619132398
U94592_at,0.295102105191
U15131_at,0.2949245088
L24783_at,0.293915299712
M57293_at,0.292609575477
M22632_at,0.291636891009
X17648_at,0.289574716503
U43753_cds2_at,0.287660155684
HG880-HT880_s_at,0.286949730125
X96924_rna1_at,0.286524492827
U56418_at,0.286046358278
U91316_at,0.285966629531
D87071_at,0.283908389625
U87460_at,0.28152889564
X98743_at,0.281291843093
J05032_at,0.279398635582
X54673_at,0.279327866001
U89942_at,0.278754707636
U18549_at,0.278177638349
D23673_at,0.275951807973
U34301_r_at,0.274670886942
S80437_s_at,0.272945757628
D84307_at,0.272884134237
X16504_s_at,0.270164492539
X77588_s_at,0.269068414416
U91903_at,0.268188729921
X74570_at,0.267566846126
D29958_at,0.267344103858
X81438_at,0.26592419779
L25931_s_at,0.264309743935
X91992_at,0.262753139305
M58569_s_at,0.261981656519
U83239_s_at,0.260413792565
HG1761-HT1778_s_at,0.258842051887
D80003_at,0.258733509111
U91985_at,0.257894334535
M60052_at,0.256946176332
S76965_at,0.255636293136
U18237_at,0.254168277477
J05682_at,0.252462336213
HG2525-HT2621_at,0.251729403176
D49387_at,0.24780940007
X66397_at,0.246998830935
U15009_at,0.246645773648
M14764_at,0.246570107862
X13482_at,0.245166620991
Y13620_at,0.243549711404
AF000177_at,0.242893400345
D87438_at,0.24074392247
U31930_at,0.239315905275
X65965_s_at,0.239093953278
U34605_at,0.238639563309
HG4169-HT4439_s_at,0.235321561734
HG3748-HT4018_at,0.230350673986
D29643_at,0.228047205823
X51801_at,0.227174181459
U94319_at,0.226805037394
HG511-HT511_at,0.224423806673
L13800_at,0.221937618897
HG3148-HT3324_s_at,0.221568035648
L77701_at,0.220204132527
S77763_at,0.220097230526
M83181_at,0.220003284866
M20747_s_at,0.217932618449
X82850_s_at,0.217631839007
X97630_at,0.215470206606
X77584_at,0.214980130054
HG884-HT884_s_at,0.214471185628
S71043_rna1_s_at,0.213295137475
L04483_s_at,0.212826389398
L26494_at,0.209369802393
S69189_at,0.209141906468
X63468_at,0.208477037932
M64992_at,0.20604014773
Z84483_at,0.202570288792
Y09616_at,0.202476617298
X56667_at,0.202274018587
S46622_at,0.202036787671
M21186_at,0.197264838986
Y00971_at,0.19704279415
L20469_s_at,0.196986372992
D29640_s_at,0.195909688917
U74324_at,0.193829623259
M62505_at,0.189857374512
J03161_at,0.189129133026
X69550_at,0.188869983116
M81758_at,0.188517271509
X53777_at,0.187440114417
L27479_at,0.187230646664
U70321_at,0.186878587628
X98411_at,0.186536965244
M19508_xpt3_s_at,0.185164450087
U18062_at,0.184335524942
X80199_at,0.182490452157
L19493_s_at,0.179964604495
M90820_at,0.177404668967
M14328_s_at,0.176166101566
HG998-HT998_s_at,0.173993564197
U82321_at,0.173666219062
X13766_s_at,0.173132066866
J02621_s_at,0.172720656006
U79299_at,0.171666024271
M98447_rna1_at,0.170246697893
HG2325-HT2421_at,0.169175332957
D17400_at,0.168635304898
U44754_at,0.16815636482
HG2492-HT2588_at,0.166016454967
S75989_at,0.165825147487
X86018_at,0.161648464592
U64197_at,0.160329930507
X95073_at,0.160008921495
X16396_at,0.158563263931
L07758_at,0.158523554466
D84294_at,0.155934286509
X68560_at,0.15530750198
D86973_at,0.152892050736
D83782_at,0.152365900753
U29953_rna1_at,0.152028049628
X75535_at,0.15023124526
M20566_at,0.150010232317
U68031_at,0.149215088914
M96956_at,0.149059658844
X94703_at,0.14864803569
J04970_at,0.148619860288
X74496_at,0.144630618152
J02888_at,0.14460179249
Z83336_at,0.144201895272
U59321_at,0.143856597864
L07033_at,0.143682110237
U04898_at,0.142621913212
D86062_s_at,0.142300189822
Z23090_at,0.140669081312
L34600_at,0.137798470766
D10704_at,0.134600822174
S74728_at,0.132221258995
X59739_at,0.127038852873
U59878_at,0.126674667956
X77197_at,0.126450855815
U09851_s_at,0.126217209146
Y08265_s_at,0.125579230036
D43772_at,0.125511912379
D17461_at,0.124503712455
M16336_s_at,0.124258660102
M81886_s_at,0.123317495541
X06318_at,0.123227414565
HG961-HT961_at,0.123004566401
U52077_s_at,0.122537670648
D78134_at,0.122039059517
Z14093_at,0.121187122952
Z81326_at,0.120472003057
S63912_at,0.119324227617
J03191_at,0.118307363029
L04282_at,0.117266011297
U77664_at,0.115586364321
U58970_at,0.115312327504
X87613_at,0.114899753325
U22961_s_at,0.114036425902
M86933_s_at,0.113836100515
U30894_at,0.112834623173
M84739_at,0.112676453442
X79683_s_at,0.110755752325
X63187_at,0.109845813627
U40705_at,0.109355126606
U32674_s_at,0.108082136201
D50920_at,0.106961827286
X79200_at,0.105752685902
U56417_at,0.104342593797
HG944-HT944_s_at,0.10043495138
M22489_at,0.0978385661765
X79201_at,0.0977387477686
D25303_at,0.0962780028827
X15940_at,0.0959567852013
X66785_at,0.0949775133436
L33243_at,0.0925158493747
X76942_s_at,0.0916624951324
U61167_at,0.0850311139827
X91809_at,0.0833564736153
L37368_at,0.0831687140154
X63753_at,0.0802807590956
D13666_s_at,0.0783875061239
Z22548_at,0.0775937930701
U13695_at,0.0765895981819
U16799_s_at,0.075858489974
X62055_at,0.0733932436587
J04101_at,0.0726638999336
HG651-HT5209_s_at,0.0672054662488
X07834_at,0.0665003038992
U78551_at,0.0654698392252
L19058_at,0.0652135431456
M32053_at,0.0644625971336
M29277_s_at,0.0636771912894
X98261_at,0.0625069485619
U26173_s_at,0.0587713022753
U05259_rna1_at,0.0585697665221
Y09443_at,0.0576467709469
M58028_at,0.0568998903585
Z26634_at,0.0558331084122
X87237_at,0.0547339075824
D79993_at,0.0534272025578
M93284_at,0.0514372596782
S87759_at,0.0505638610397
L08904_at,0.0491895866692
Y00978_at,0.0481326937658
U05237_at,0.0422301260356
M63167_at,0.0390262927628
X16416_at,0.0382452194644
X99728_at,0.0378763815554
X17644_s_at,0.0373164472296
X86691_at,0.0368473259589
U23850_s_at,0.036559505972
U57629_at,0.0342482161251
U81554_at,0.0335809332351
U62317_rna6_at,0.0332690503071
D21262_at,0.0311877137418
K03494_s_at,0.0301305613807
U30828_at,0.0295564535863
L34081_at,0.0289169454153
U51205_at,0.0288670820085
M93221_at,0.0276924597289
U28251_cds2_at,0.0276280390518
X59350_at,0.0263375843256
X63679_at,0.0259309934004
L13286_at,0.0235671551485
U61981_at,0.0220907833542
D38305_at,0.0210464994494
S58733_at,0.0207334970714
D31766_at,0.0193614474653
U77975_at,0.0190151051585
J04444_at,0.0162275356245
M82809_at,0.0156812387371
U52191_s_at,0.0138587519942
D38550_at,0.0115106954562
Z31690_s_at,0.010675316458
HG2850-HT4814_s_at,0.00912596455549
X63469_at,0.00884609662768
M16364_s_at,0.00825262511981
D31889_at,0.00594795160391
Z31695_at,0.00398532701673
U43885_at,0.0028098615065
L13042_at,0.00271852663954
J04046_s_at,0.0004779081049
